baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
Alg8	330.029463120173	-1.86566865338209	0.587072643165378	-3.17791788648637	0.00148336755060422	0.0101613903932627	Downregulated
Nudt3	2732.96195643579	1.2167332871575	0.382890857712359	3.17775486839007	0.00148420177558777	0.0101639465489459	Upregulated
Cdk18	55.2073397414963	2.37373324606753	0.747150100119954	3.17705002741274	0.00148781368982335	0.010182354852054	Upregulated
Gm46724	7.21607406039456	7.58782303843153	2.3886267264855	3.17664662891713	0.00148988452285105	0.0101933626386494	Upregulated
Cntd1	236.715327760593	3.24143644440064	1.02052983285275	3.17622899405072	0.0014920312354618	0.0102048825797456	Upregulated
Gm6054	15.0049072813239	3.15316767563979	0.992817344588109	3.17597964301071	0.00149331429957111	0.0102081786961406	Upregulated
Ndrg3	1459.2065784032	1.07758751184067	0.339424843928015	3.174745547115	0.00149967945933071	0.0102434684751462	Upregulated
Hspa12a	144.77266948413	3.02416157265204	0.952586563740134	3.17468426258112	0.00149999620022555	0.0102434684751462	Upregulated
Tspan2os	31.4601378427557	2.47934457724614	0.781001907905332	3.17456916833379	0.00150059121597498	0.0102443582424752	Upregulated
Gtf2h3	285.2265853854	-1.18967479471344	0.374770957928951	-3.17440497867762	0.00150144042218817	0.0102469822497573	Downregulated
Gm49077	18.9594981764747	4.77322991371959	1.5037092865022	3.17430367463026	0.00150196459823721	0.0102473870639248	Upregulated
.27	43.8887390011787	-5.78074274527527	1.82192898365171	-3.17286941321328	0.00150940398895501	0.0102917728216901	Downregulated
Rarb	57.6466651440856	3.2714225277872	1.03125246046532	3.17228094303025	0.00151246614239531	0.0103062762420285	Upregulated
H1f10	6.17038600815818	8.0453751026708	2.53637366989532	3.17199914120021	0.00151393454705725	0.0103130943001638	Upregulated
Mrps25	473.661258086311	-1.2991429156751	0.409843311831151	-3.1698526685006	0.00152516249483733	0.0103831630747974	Downregulated
Rgs18	3618.1838126284	1.64896004594416	0.52023470581474	3.1696463682901	0.00152624565744157	0.0103873291980988	Upregulated
Gm56529	31.5114247611554	2.48590520100107	0.78446406032609	3.16892172213437	0.00153005597159333	0.0104100474808035	Upregulated
Cwc27	348.46415963532	-1.26688314103117	0.399809460724201	-3.16871726531028	0.00153113262442138	0.0104141584611986	Downregulated
Gm15886	29.3188942538365	3.83650683612087	1.21099218995993	3.16806901640531	0.00153455086508649	0.0104277556319255	Upregulated
Slc16a14	22.6134796850423	4.42323684958906	1.39658329570323	3.16718441585097	0.00153922673689108	0.010456306375355	Upregulated
Mgmt	175.776143675126	2.47007397944441	0.779934695621052	3.1670266668641	0.00154006195279557	0.0104587571433844	Upregulated
Jund	7335.77919977346	1.58704538901858	0.501195180604098	3.166521647526	0.00154273863002033	0.0104737081491124	Upregulated
Rassf4	6667.76035565698	-1.7244980760157	0.544740049930044	-3.16572661811293	0.00154696108616846	0.0104926800564608	Downregulated
Kat2a	1143.31302750371	-1.11146484605161	0.351080931504688	-3.16583655309338	0.00154637658048107	0.0104926800564608	Downregulated
Abat	29.2244165062513	3.7013918555805	1.16932096904219	3.16541989203561	0.00154859297275254	0.0105005178380058	Upregulated
Ms4a1	6063.6215189298	3.15763554393241	0.997672696890099	3.16500146167701	0.0015508217204735	0.010512396680848	Upregulated
Gm20033	75.1619005341226	2.01590055791431	0.637102240943601	3.16417119319593	0.00155525285084356	0.0105391926972012	Upregulated
Gvin-ps7	2274.004711901	-1.68369892815866	0.532291372853635	-3.16311519221566	0.00156090555664316	0.010570999106188	Downregulated
Ly6g	946.19488745412	-2.35888896284138	0.745960727218797	-3.16221602125911	0.00156573366747975	0.0105939327703879	Downregulated
Col14a1	58.2791446910815	3.74486849851659	1.18424265071239	3.16224761560802	0.00156556378835341	0.0105939327703879	Upregulated
Cenatac	564.449820565559	1.09844874394783	0.347792408410314	3.1583459482874	0.00158667144253032	0.0107290138893062	Upregulated
Sord	4639.83495541693	1.55354463426237	0.491935568182958	3.15802461692419	0.00158842144013846	0.0107375535806232	Upregulated
Galnt7	890.031690503138	-1.0651362980496	0.337398918229626	-3.15690489951333	0.0015945334085706	0.0107656644589679	Downregulated
Cd302	780.623116473509	-1.31852582085059	0.417699182388389	-3.15663969776359	0.00159598417771033	0.0107721602000755	Downregulated
4931422A03Rik	20.9125570954608	3.48975391556228	1.10557167798448	3.15651529887622	0.00159666511241293	0.0107734575261801	Upregulated
B3gnt3	198.915044751159	-1.65592036579137	0.524835415923484	-3.15512314060907	0.00160430377420015	0.010805155025502	Downregulated
Gm17036	5.55089321065605	6.51049771871555	2.06343901224773	3.15516847363644	0.00160405450654414	0.010805155025502	Upregulated
Gm59426	43.8684332457908	4.83745387795601	1.53326674095777	3.15499824572875	0.00160499070418277	0.0108064798665256	Upregulated
Rnf169	2098.07977522723	1.11184759521192	0.352437916510753	3.15473319732327	0.00160644938471877	0.0108129985455696	Upregulated
Chd6	1311.33629206242	1.11271192070957	0.352742648989241	3.15445814079462	0.00160796443464527	0.0108198925510746	Upregulated
Apol7d	28.2342002404641	2.79553420503324	0.88672366025601	3.15265547806194	0.00161792635370873	0.0108836034608347	Upregulated
Dach1	623.088523095308	3.79165786270203	1.20288247946172	3.15214322882047	0.001620767504589	0.0108894236120573	Upregulated
Tnf	553.87284844851	-1.00747094911855	0.319605589178435	-3.15223194847221	0.00162027509934213	0.0108894236120573	Downregulated
Fhl1	6223.7871267705	1.86510916414232	0.591766010850516	3.15176797914041	0.00162285171118416	0.0108967843805494	Upregulated
Dlg3	172.654877886095	-1.27682838340297	0.405179788420596	-3.1512637596759	0.00162565612411475	0.0109089691324157	Downregulated
Gas2l1	13640.4050797606	2.02849147305086	0.643700206513113	3.15129846553738	0.00162546295110852	0.0109089691324157	Upregulated
Cd48	2585.80675640398	-1.19199385168535	0.378341806210042	-3.15057398394825	0.00162949980498852	0.0109281088229896	Downregulated
Timm10	238.974012552827	-1.19667729241117	0.379961520647249	-3.14946968938507	0.00163567075205006	0.010956161062957	Downregulated
Hacd4	4470.65186392325	1.16729407807901	0.370669330311319	3.14915204098117	0.00163744979285433	0.0109614161049745	Upregulated
Slc16a2	52.6728937739221	3.65493511617743	1.16093917647811	3.14825719575183	0.00164247109520829	0.0109916918101917	Upregulated
Dnah12	212.648783615279	-1.68157591420774	0.534277799261482	-3.14738122477134	0.00164740020797184	0.0110160687616654	Downregulated
Gm11944	22.4541457079987	2.12304530458984	0.674528554080725	3.14745060345624	0.00164700931642558	0.0110160687616654	Upregulated
2310040G24Rik	37.4521815700032	-3.22035742186157	1.02332692167902	-3.14694879382025	0.00164983852383711	0.011021134129404	Downregulated
Tubb2a	4784.57072631489	1.49955722229525	0.476509967987608	3.14695876904352	0.00164978223989805	0.011021134129404	Upregulated
Gm867	672.112751868822	3.61759639914501	1.14961852036587	3.14677985354106	0.0016507920164484	0.0110239500789423	Upregulated
Gm5782	5.5652401003453	-6.41009485826293	2.03711260063351	-3.14665711471692	0.00165148506776029	0.0110252382900387	Downregulated
Bcl11a	1115.52806219909	1.73572309201463	0.551687137555783	3.14620909906409	0.00165401708482759	0.0110387988549619	Upregulated
Igsf6	5011.21625561185	-1.08671047947577	0.345447223210297	-3.14580754008325	0.00165628958121536	0.0110490962709694	Downregulated
Eipr1	1299.84905019101	1.22545150281347	0.389556658762161	3.14575935297169	0.00165656247394092	0.0110490962709694	Upregulated
Rtn4ip1	1602.79829540755	1.8110730339906	0.575804505242853	3.14529153124072	0.00165921398816364	0.0110588297587759	Upregulated
Adsl	714.943831504525	-1.09829849798331	0.349194261914021	-3.14523638493733	0.00165952680285024	0.0110588297587759	Downregulated
Slc18a2	265.235896213358	2.15690791876626	0.686471269111182	3.1420221294315	0.00167785354034122	0.0111775773476222	Upregulated
Gphn	397.772179204653	-1.59664266661927	0.508252816786904	-3.14143397514844	0.00168122710685546	0.011196667777499	Downregulated
Rufy4	163.557108379995	2.46770438474422	0.785647010550949	3.14098361172876	0.00168381454237015	0.0112042989208584	Upregulated
4833413E03Rik	4.35643952016444	8.2631537134679	2.6306199729978	3.1411430758854	0.00168289796760153	0.0112042989208584	Upregulated
Scai	496.021965173541	1.02729961289754	0.327152148865489	3.14012796938687	0.00168874048692914	0.0112297421700953	Upregulated
Igkv8-19	112.420898825033	3.01888792916883	0.961563245874364	3.13956252188457	0.00169200304685061	0.0112467012452196	Upregulated
Gata2	587.645740121656	1.92125594593762	0.611960610327911	3.13950916695135	0.001692311197169	0.0112467012452196	Upregulated
Rbp4	17.5924656613127	2.81012102512293	0.895142557877507	3.13929999237895	0.0016935197785798	0.0112479739057029	Upregulated
Gm62345	9.09170150751776	7.8462006349095	2.4998742255026	3.13863815821855	0.00169734899576744	0.011263203269927	Upregulated
Gm2848	871.664801587289	1.26215584081455	0.40216081765909	3.13843563418571	0.00169852234270838	0.0112675975090772	Upregulated
Fut7	115.842682842009	-1.64753021189722	0.525126302204434	-3.13739800307285	0.00170454569330419	0.0113041532079415	Downregulated
Psmd4	6288.89467557091	1.22648054165687	0.391030301497955	3.13653580543115	0.00170956560713862	0.0113296938994037	Upregulated
mt-Tp	58.943166983327	4.17761822497521	1.3319857089151	3.13638366914452	0.00171045278974848	0.0113296938994037	Upregulated
Spsb1	88.5287255577284	2.04737645792222	0.652953368987544	3.13556305115148	0.00171524552913012	0.0113541623436396	Upregulated
Cap2	251.442856548189	1.72431840763199	0.549932362133205	3.13550997606924	0.00171555593381163	0.0113541623436396	Upregulated
Aspg	8.52692492610129	8.12905479464129	2.59259743199101	3.13548671086914	0.0017156920144558	0.0113541623436396	Upregulated
Gm66922	10.7186763563684	5.35895115605487	1.70948905002894	3.13482625464266	0.0017195592370389	0.0113763396822586	Upregulated
Kiss1r	47.213426712902	2.34407556532963	0.74787795136635	3.13430227625655	0.00172263303100077	0.0113932560862229	Upregulated
Ago4	339.85472267683	1.00751342616236	0.3216011912167	3.13280377585255	0.00173145153591954	0.0114423736569888	Upregulated
Cacna1f	20.0536624020818	4.29910493852907	1.3724657131195	3.13239514651158	0.00173386346651781	0.0114503553792446	Upregulated
1700001K23Rik	48.3483552689245	2.65139990232838	0.846557717861851	3.13197770971248	0.00173633057288969	0.0114632138810363	Upregulated
Ctnnd1	357.416078281361	-1.1858128830561	0.378635528875303	-3.13180563529903	0.00173734849454287	0.011463321808274	Downregulated
Ighj2	29.587194235011	4.25523116666378	1.35874731019687	3.13173106929443	0.0017377897668331	0.011463321808274	Upregulated
Gm56741	214.517850845399	2.48289203533666	0.792822781179068	3.13171126546611	0.0017379069807318	0.011463321808274	Upregulated
Gm47218	71.2020311975769	2.1960986931424	0.701289932501099	3.13151321780732	0.00173907957515365	0.0114676249340972	Upregulated
Gm44710	36.4810465710679	3.62719362211975	1.15833029310677	3.13139839621323	0.00173975974039021	0.0114686793412565	Upregulated
Slc9a6	476.951700851207	1.00664973034125	0.321577583275354	3.13034795550191	0.00174599356913971	0.011502893675468	Upregulated
Gm43769	5.54924750910382	8.15174652737745	2.60444275197438	3.12993884054382	0.00174842700951964	0.0115154840148942	Upregulated
Tagln	53.1220677046393	3.27532946730105	1.04664757152694	3.12935276056937	0.00175191848217044	0.0115350331603839	Upregulated
Rbm10	1288.54999453852	-1.01167887998071	0.323416846977765	-3.12809579783661	0.00175942825321594	0.0115726384834412	Downregulated
Ighv14-4	29.1886976608483	2.85957997382795	0.914145435346957	3.12814554802499	0.00175913045721094	0.0115726384834412	Upregulated
Arhgap6	339.92836855822	1.41584795147878	0.452703627420183	3.12753834014375	0.00176276826911024	0.0115836600106255	Upregulated
Dedd2	1843.46007951108	1.29944250843636	0.415556099150245	3.1269965982777	0.00176601970746404	0.0115921078751403	Upregulated
Ly6i	3135.9314674187	-2.35948860248907	0.754568384798964	-3.12693806157502	0.00176637136420778	0.0115921078751403	Downregulated
6330403L08Rik	81.2068000488767	2.318993014781	0.741824945021026	3.12606502429663	0.00177162374382035	0.0116231172049928	Upregulated
Maged1	209.077444426362	1.97306007077113	0.631216287027289	3.12580665505836	0.0017731808996214	0.0116298719878768	Upregulated
Gm11836	991.106970244125	1.46116574333692	0.467610601770444	3.12474896378468	0.00177956858598258	0.0116590785407881	Upregulated
Mthfd2l	94.5117496808579	1.9765386091659	0.632520950607081	3.12485872170536	0.00177890474567327	0.0116590785407881	Upregulated
Gm63536	7.92046481551165	4.97897570965509	1.59341548225827	3.12471904854258	0.00177974955950607	0.0116590785407881	Upregulated
Rras	981.848493925195	-1.02683108140954	0.328634302113439	-3.12454017978653	0.00178083198665172	0.0116627035988564	Downregulated
Il33	69.2790830369638	4.02276976136431	1.2876793994371	3.12404606544364	0.00178382527310556	0.0116684404511391	Upregulated
Gm10252	704.98054425922	4.79398456205525	1.53459783363761	3.12393544222045	0.00178449604884144	0.0116693654407181	Upregulated
Hrob	112.780224158188	-2.56517790691639	0.821198595157206	-3.12369982370139	0.00178592551980195	0.011675249750449	Downregulated
Gm12159	17.514019999978	5.11646874666819	1.63837023154669	3.12290143470076	0.00179077708521201	0.011703495424374	Upregulated
Pla2g12a	751.246326756684	1.526894142355	0.489032059859472	3.12227820563291	0.00179457267318646	0.0117074755867778	Upregulated
Ifitm10	99.2445259484119	1.27834013925382	0.409413445512997	3.12236970540148	0.001794014958827	0.0117074755867778	Upregulated
Gm15537	21.7298137627282	-3.34520156928242	1.07128485936003	-3.12260697055011	0.00179256950947442	0.0117074755867778	Downregulated
Cpap	326.711178147499	-1.22301848610545	0.392044312322528	-3.11959247376936	0.00181101404979767	0.011807747327341	Downregulated
2900093K20Rik	42.2440648325322	2.01914318058238	0.647329122485656	3.1191910118753	0.00181348355770587	0.0118203523199492	Upregulated
Apoe	15723.8782567004	1.67948536504587	0.538827448399786	3.11692615146763	0.00182747343836327	0.0119080178762282	Upregulated
Gm75569	96.9477487670269	2.55631498233346	0.820453265073428	3.1157350347124	0.00183487060896095	0.0119456254293961	Upregulated
Fcrl1	1016.30709271398	1.36811240809932	0.439177334198425	3.11517080132645	0.00183838425161119	0.0119649667677937	Upregulated
Tmem26	69.6546896093802	1.9808902282351	0.636293856704444	3.11316887215401	0.00185090077690418	0.0120428738860908	Upregulated
Gm30978	36.8748279119191	4.95834065574748	1.59436265964866	3.10992020901953	0.00187137888870099	0.0121636280583859	Upregulated
Il4	22.7381302700485	3.02753728334857	0.973523866182769	3.10987474320448	0.00187166695581768	0.0121636280583859	Upregulated
Zyg11b	1561.8515107276	1.13643975493516	0.36544373985379	3.1097529687876	0.00187243870770851	0.0121644767045936	Upregulated
Ppfibp1	535.334750164968	1.5698332525404	0.504821475149271	3.10968001524939	0.00187290119467386	0.0121644767045936	Upregulated
4931414P19Rik	101.782220938661	-1.48162762500749	0.476503486099271	-3.10937415618156	0.00187484132231623	0.0121734910483473	Downregulated
Fbxo47	10.4739707700363	-5.16346059113467	1.6617308963171	-3.107278442363	0.00188818461102834	0.012256519895615	Downregulated
Eng	1088.94741656754	-1.71229453719334	0.551131510893749	-3.10687105227676	0.00189078854439136	0.0122698094414375	Downregulated
H3f5	69.1776753038242	1.95737271865457	0.630044930815329	3.10671925591334	0.00189175963111511	0.0122724983249857	Upregulated
Gm5763	40.7484760866542	2.21758868662898	0.713884835376035	3.10636754941136	0.00189401136326004	0.012279878379913	Upregulated
Rnf8	267.741276409521	1.47129607372196	0.47363123480637	3.10641690327594	0.00189369523637506	0.012279878379913	Upregulated
Cd34	345.038538330163	2.30623297116373	0.742471455812911	3.10615708268367	0.00189536001239766	0.0122850091482781	Upregulated
Efnb2	349.143419916675	3.44953923124165	1.11076018410972	3.10556615243322	0.00189915134880241	0.0123059648245151	Upregulated
Rps29	25538.5976633983	1.26515892778736	0.407406379559876	3.1053979300818	0.001900231915829	0.0123093483257522	Upregulated
Sdc3	8133.68539398039	-1.8416075097586	0.593113069107655	-3.10498555111813	0.00190288319857227	0.0123229016537389	Downregulated
Map1lc3a	244.181299840266	1.38042584942147	0.444617795302618	3.10474718737229	0.00190441724494616	0.0123262375781667	Upregulated
Hipk2	1878.32964163883	1.24853905842877	0.402140719505766	3.10473174654693	0.00190451665719632	0.0123262375781667	Upregulated
Hspa2	141.416449487677	-1.37214363641146	0.441969070386566	-3.10461461751456	0.00190527092110289	0.0123274999074823	Downregulated
Sox4	209.205065282603	2.3041574224189	0.742210569779777	3.104452450876	0.00190631566195268	0.0123278295193665	Upregulated
Ighg2b	146.574681755674	2.63996391761646	0.850576570074717	3.10373458486466	0.00191094675762703	0.0123533461364018	Upregulated
Xkrx	377.297492579505	2.37132322642914	0.764147746766884	3.10322609267937	0.00191423339011596	0.0123568537315859	Upregulated
Eif2ak1	7362.39883142586	1.16114481207051	0.374174544350418	3.1032170135633	0.00191429212000389	0.0123568537315859	Upregulated
Gm10257	168.914689478844	1.93492180332455	0.623490749468604	3.10336890318528	0.00191330981247249	0.0123568537315859	Upregulated
Cd68	5368.46723647488	-1.10297959122089	0.355580576327714	-3.10191181591526	0.00192275226276705	0.0124041998479476	Downregulated
Itgb6	41.0272261299521	5.43038613292457	1.75086439037134	3.10154582090327	0.00192513075689682	0.0124159105924616	Upregulated
Hspa5	9057.08404785037	-1.21556890065358	0.391955693263733	-3.10129160398664	0.00192678442772416	0.0124229411888714	Downregulated
Gm13986	98.8274779675418	2.52373198317705	0.813882051126601	3.10085715698438	0.00192961350758604	0.0124375439067914	Upregulated
Ap2m1-ps	1721.54251746681	1.46145594623435	0.471571763811367	3.09911673765723	0.00194098525011824	0.0125071846985111	Upregulated
Vwa5a	1727.71298599182	-1.20866030531928	0.390041699398527	-3.09879765979669	0.00194307673853579	0.0125133460777922	Downregulated
9030607J07Rik	8.45284265248156	6.29916973285302	2.03301973365956	3.09843019650091	0.0019454879468478	0.012521558043887	Upregulated
Gm29233	59.1785773201271	4.19117403027694	1.35298851196845	3.09771590313005	0.00195018283495785	0.0125481116210773	Upregulated
Gm35922	36.8017440253923	3.42362683498653	1.10536506760539	3.09728155459384	0.00195304279261033	0.0125628466064494	Upregulated
Gm34590	74.0077181913239	2.17165785125114	0.701622719647433	3.09519317211165	0.00196684753819489	0.0126479542391973	Upregulated
Lef1	1488.88227381895	1.34749528050986	0.435404243002239	3.09481430685766	0.00196936151337251	0.0126604272968165	Upregulated
Pick1	136.304084192295	-1.53800207081639	0.497173222373241	-3.09349337736812	0.00197814968072705	0.0127095108020831	Downregulated
Gm33592	23.1147643814703	5.99270826258647	1.93763225943607	3.09279959259689	0.0019827798480898	0.0127355474858076	Upregulated
Gpr141b	88.8132010550356	-2.09680190654027	0.678159380795458	-3.09190135227621	0.00198878928386541	0.0127704255675878	Downregulated
Tespa1	410.328596089768	1.31839822884231	0.426483568727222	3.09132244596639	0.00199267115523908	0.0127916257851165	Upregulated
Pycr3	251.618360368262	-1.18532410559012	0.383525410746635	-3.09060122843638	0.00199751702666959	0.0128125525555819	Downregulated
Mid1	149.809372365742	1.54486566863726	0.500044002795574	3.08945944756951	0.00200521078853532	0.0128496705297885	Upregulated
Ypel2	376.143238950614	1.27073106155772	0.411305993017996	3.08950290812351	0.00200491743729165	0.0128496705297885	Upregulated
Lrp12	282.74694873069	1.19713451454742	0.387471706952556	3.08960497777454	0.00200422863961478	0.0128496705297885	Upregulated
Abcg2	296.586938088703	1.4651599261109	0.474297300089351	3.0891171546515	0.00200752258391031	0.012860746248102	Upregulated
Dsn1	233.452418683913	-1.10725382582039	0.358460097517419	-3.08891793951092	0.00200886917907661	0.0128656339870903	Downregulated
Coa6	95.0834429625856	-1.62727201211418	0.526837078800293	-3.08875756395086	0.00200995384023671	0.0128688418397264	Downregulated
Trim5	725.488944468665	-1.25006436594072	0.40501364114409	-3.08647472319579	0.00202545166485507	0.0129567778584055	Downregulated
Gm35722	18.7452440766892	5.00113467822399	1.62067522371827	3.08583398143771	0.00202982121888937	0.0129771980711129	Upregulated
Dab2	1242.20225587217	1.68491410504714	0.546052570777006	3.08562617450842	0.00203124021978554	0.0129825049014069	Upregulated
Creld2	621.779909998894	-1.60028712312039	0.518886308577764	-3.08408045590312	0.0020418236935419	0.0130463656523008	Downregulated
Rpa2	613.328583213833	-1.01884602334934	0.330397974316208	-3.08369331094703	0.00204448237081153	0.0130595680620601	Downregulated
Gm56911	7.09177215361774	4.69574171792701	1.52326972266614	3.08267252217696	0.0020515077660799	0.0130968540965726	Upregulated
Lcat	34.4693603748842	-2.22912303391971	0.723214158418669	-3.08224473756675	0.00205445849706573	0.0131118943570692	Downregulated
Gemin6	78.2654375724193	-1.61659366254821	0.524823668129746	-3.08026059173185	0.00206819552340339	0.0131881116916125	Downregulated
Il27	297.732656335125	-2.30954074859648	0.749904453723012	-3.07978001348094	0.00207153540803524	0.0132017711866808	Downregulated
Tlr12	343.734106305208	-1.1415518600821	0.370711827563816	-3.07935106247881	0.00207452067583892	0.0132131562491168	Downregulated
Pcna	2606.56770353109	-1.11421204821663	0.361898997947256	-3.07879285252683	0.00207841142547424	0.0132341136519798	Downregulated
Wipf3	115.296266616647	3.27214941477221	1.06304762415884	3.07808355939027	0.0020833648879539	0.013261823733773	Upregulated
Clec1b	12500.2166505988	1.92699639883997	0.626113761699573	3.07770970184264	0.00208598013796242	0.0132708069729419	Upregulated
Dclre1a	260.950702897757	-1.0576581447648	0.343679564882763	-3.07745427088628	0.00208776868820721	0.0132783534226312	Downregulated
Gm15931	250.552269448086	-3.824780683253	1.24378589649408	-3.07511179700148	0.00210423661725723	0.0133676633979304	Downregulated
Gm56982	16.6653059571307	5.30934656546728	1.72673423331411	3.07479081785336	0.00210650240406256	0.0133782019576938	Upregulated
Gm15401	3.56944134166428	-6.78222414158508	2.2059011424807	-3.07458208846021	0.00210797702197451	0.0133837112535732	Downregulated
Gm44775	22.6534302777279	3.19354023132994	1.03883021084211	3.07416957843492	0.00211089408073215	0.0133983729097781	Upregulated
Gm56802	1071.3707843085	1.9615048439507	0.638408579147142	3.0724913605815	0.00212279978051544	0.0134661865789014	Upregulated
Saxo5	14.504664415844	8.03998861758697	2.61699718041611	3.07221905997949	0.00212473734548597	0.0134746001277022	Upregulated
Gm9465	34.8316200297524	3.42973740542758	1.11641737177951	3.07209247376789	0.00212563862640483	0.0134764388497176	Upregulated
Cd300lb	1358.08783915078	1.35389885458	0.440745238124966	3.07184000521436	0.0021274372237024	0.0134800880020971	Upregulated
Spdl1	194.173598539384	-1.79967294936052	0.586015563960452	-3.07103268247321	0.00213319799737956	0.013512705935125	Downregulated
1700109H08Rik	107.415236116158	1.67439056988288	0.545266348225492	3.07077554910915	0.00213503581263135	0.0135204623538195	Upregulated
Gm49668	13.9123103337667	4.4047333105055	1.43444529630441	3.07068754859701	0.00213566511411035	0.0135205634047813	Upregulated
Vmn2r26	155.885086119938	5.35894975093949	1.74590456881193	3.069440247004	0.00214460301531037	0.0135576796299116	Upregulated
D630044L22Rik	18.1853416503546	3.73888930147187	1.21858928660597	3.06821120337064	0.00215344361863267	0.0136096648879411	Upregulated
1110058D11Rik	359.099486876438	2.27101972565537	0.740363743557651	3.06743779043324	0.00215902395129815	0.0136332065260431	Upregulated
Rictor	1451.31481280529	1.12763482377307	0.367642252600422	3.06720681803312	0.00216069303339116	0.0136359339330303	Upregulated
Map10	93.757617267262	2.0532372879578	0.669530287708294	3.06668320410976	0.00216448122030657	0.0136520240401826	Upregulated
Jpt2	763.835284044535	-1.5155606557957	0.494194546606367	-3.0667288139925	0.00216415100480586	0.0136520240401826	Downregulated
Rtn4rl1	131.042185906671	-1.15592822806764	0.377013803592104	-3.06601036103775	0.002169357973338	0.0136751397912363	Downregulated
Gm17178	7.5745795860453	4.99086809724417	1.62819232300762	3.06528167877919	0.00217465080744888	0.0137004865388405	Upregulated
Hsp90b1	11777.6718007631	-1.32986976222984	0.433874218354251	-3.06510436889805	0.00217594049949299	0.0137046949630924	Downregulated
Ecm1	21504.9323416226	1.19629915181462	0.390370395825322	3.06452324409848	0.00218017232078681	0.0137235061791617	Upregulated
Gm38329	24.3462749385872	2.59807893242392	0.847824486398614	3.0644065771915	0.00218102281215483	0.0137240433925045	Upregulated
Uqcc2	246.893123299258	-1.24920757231128	0.407659484988712	-3.0643407508251	0.00218150281470403	0.0137240433925045	Downregulated
Lgals7	45.7976430348915	-2.80637368245632	0.915876718690775	-3.06413911958365	0.00218297370220827	0.0137254627186192	Downregulated
H4c9	545.241699711141	1.27048985405357	0.414728927268504	3.0634223236399	0.002188210047935	0.0137505422738538	Upregulated
Mex3b	116.080507339108	1.40240811539378	0.457810161579471	3.0632961718355	0.00218913280405127	0.0137524204994318	Upregulated
Gm44250	197.790008992524	-1.47669038755716	0.482191614331987	-3.06245555431926	0.00219529073833621	0.0137871763634995	Downregulated
Gm35041	24.2281922301944	3.86273560308523	1.26172567992723	3.0614702264822	0.00220252895624116	0.0138247574918508	Upregulated
.6	12.4819363186685	6.13384209144642	2.00503819242854	3.05921458983132	0.00221918128603011	0.0139096287920404	Upregulated
Cavin3	66.1129783604125	2.31601572204047	0.757063004647828	3.05921133092197	0.0022192054283073	0.0139096287920404	Upregulated
Zfyve28	31.9058504968323	2.56675561483917	0.839053997292026	3.05910659280946	0.00221998146532408	0.013910203175766	Upregulated
A730091E23Rik	13.0664405016835	-4.50502426389687	1.47269763547412	-3.05902865284803	0.00222055910794414	0.013910203175766	Downregulated
Cox6a1	6855.57552750304	1.49881180645063	0.49008070755845	3.05829587521942	0.00222599674007379	0.0139335443420621	Upregulated
Top1mt	106.255408396759	-1.53191946614171	0.500910304459937	-3.05827101679087	0.00222618141774373	0.0139335443420621	Downregulated
Irag1	3694.98148291455	1.7091885971506	0.558922803312256	3.05800476742353	0.00222816031219196	0.0139380153013506	Upregulated
9230111E07Rik	446.807289837188	1.09704888459592	0.358776757548555	3.05774792127512	0.00223007084481416	0.0139460089937825	Upregulated
Gm16740	69.640757265091	1.99785573767829	0.653456578923061	3.05736571046678	0.00223291667311461	0.0139555792842304	Upregulated
Tmem40	2514.39924610973	1.92224503242959	0.628741498243286	3.05728990022191	0.00223348152904814	0.0139555792842304	Upregulated
4933406J09Rik	9.16522646765272	-7.05332527208813	2.30705342223331	-3.0572873623621	0.00223350044069882	0.0139555792842304	Downregulated
Fam240a	6.77583218625083	5.07162090364238	1.65909650192117	3.05685708924685	0.00223670887664318	0.0139677083503462	Upregulated
Gm57232	17.8791419250223	6.11117472326095	1.99970238162274	3.05604212878008	0.00224279740483939	0.0139977989785616	Upregulated
Tmie	59.709400958941	1.8471805006775	0.604604808247467	3.05518658713916	0.00224920544909369	0.0140298485907813	Upregulated
Aoc3	28.979642211926	4.4943085857562	1.47103040599771	3.05521120938895	0.00224902079316105	0.0140298485907813	Upregulated
Adissp	1622.37013654617	1.55530637091502	0.509143025503155	3.05475336596825	0.00225245668862736	0.0140461542416129	Upregulated
Gm43181	23.4712995353812	-5.17120725067958	1.69298800260566	-3.0544854675406	0.00225446936766475	0.014054729281901	Downregulated
Cd83	548.916909651212	1.17316750205268	0.3842400608287	3.05321496025812	0.00226403694649439	0.0141063963958514	Upregulated
Gm12999	392.994550537407	1.89511254547585	0.620732917947521	3.05302407957051	0.00226547758701288	0.0141073977198056	Upregulated
Pard3b	431.731498958385	1.57342367968282	0.515785512810261	3.05053872317974	0.00228431221841607	0.0142126385951916	Upregulated
Ak6	176.182343866413	-1.37160249196777	0.449639261016783	-3.05045090783693	0.00228498032041307	0.0142127839117341	Downregulated
Prickle2	44.3409525075874	4.78441230131519	1.56869332530098	3.04993476044608	0.0022889108058641	0.0142292018625122	Upregulated
Sapcd1	31.3235140451795	2.9253867379434	0.959269275015738	3.04959912105536	0.00229147003688674	0.0142410954308236	Upregulated
Gm23318	3.72445898749675	-6.97241761133431	2.28656936286561	-3.049291976254	0.00229381429481879	0.0142516466502214	Downregulated
